Load,Deformation Elongation,Deformation Striction,CrossHead,Testing Time,Phase,Unitary Deformation,Deformation Percent,Stress,Elongation Percent
N,mm,mm,mm,s,,mm/mm,%,MPa,%
67123.61375,2.527,-0.001,3.809022,161.112,2,0.05054,5.054,866.7362313,5.054
67120.61375,2.5275,0,3.809762,161.122,2,0.05055,5.055,866.6974937,5.055
67117.72125,2.5283,0,3.810953,161.132,2,0.050566,5.0566,866.6601442,5.0566
67114.9425,2.5292,0,3.811734,161.142,2,0.050584,5.0584,866.6242634,5.0584
67114.6175,2.53,0,3.812925,161.152,2,0.0506,5.06,866.6200669,5.06
67115.47625,2.5304,0,3.813747,161.162,2,0.050608,5.0608,866.6311555,5.0608
67111.37625,2.5308,0,3.814897,161.172,2,0.050616,5.0616,866.5782141,5.0616
67109.025,2.5312,0,3.815677,161.182,2,0.050624,5.0624,866.5478535,5.0624
67105.7775,2.5316,-0.001,3.816869,161.192,2,0.050632,5.0632,866.50592,5.0632
67102.385,2.5321,-0.001,3.817649,161.202,2,0.050642,5.0642,866.4621142,5.0642
67099.8175,2.5327,0,3.818882,161.212,2,0.050654,5.0654,866.4289613,5.0654
67094.5575,2.5339,-0.001,3.819703,161.222,2,0.050678,5.0678,866.3610413,5.0678
67099.775,2.5352,-0.001,3.820936,161.232,2,0.050704,5.0704,866.4284125,5.0704
67098.89375,2.5365,-0.001,3.821716,161.242,2,0.05073,5.073,866.4170333,5.073
67093.3275,2.5377,0,3.822908,161.252,2,0.050754,5.0754,866.3451589,5.0754
67091.265,2.5385,0,3.823811,161.262,2,0.05077,5.077,866.3185268,5.077
67091.28875,2.5393,0,3.824921,161.272,2,0.050786,5.0786,866.3188335,5.0786
67088.57375,2.5402,0,3.825742,161.282,2,0.050804,5.0804,866.2837759,5.0804
67088.9525,2.541,0,3.827057,161.292,2,0.05082,5.082,866.2886666,5.082
67087.415,2.5419,-0.001,3.827879,161.302,2,0.050838,5.0838,866.2688135,5.0838
67085.57625,2.5427,-0.001,3.828988,161.312,2,0.050854,5.0854,866.2450706,5.0854
67085.59875,2.5437,0,3.829891,161.322,2,0.050874,5.0874,866.2453611,5.0874
67081.33,2.5449,0,3.83096,161.332,2,0.050898,5.0898,866.1902407,5.0898
67080.57125,2.5462,0,3.831781,161.342,2,0.050924,5.0924,866.1804434,5.0924
67071.0725,2.5475,0,3.833055,161.352,2,0.05095,5.095,866.0577904,5.095
67067.995,2.5487,0,3.833835,161.362,2,0.050974,5.0974,866.018052,5.0974
67068.00875,2.5495,0,3.834945,161.372,2,0.05099,5.099,866.0182296,5.099
67064.55625,2.5503,0,3.835807,161.382,2,0.051006,5.1006,865.9736491,5.1006
67059.02375,2.5512,0,3.836875,161.392,2,0.051024,5.1024,865.9022104,5.1024
67054.375,2.5521,0,3.837697,161.402,2,0.051042,5.1042,865.8421833,5.1042
67056.34125,2.5534,0,3.839012,161.412,2,0.051068,5.1068,865.8675726,5.1068
67058.3625,2.5547,0,3.839792,161.422,2,0.051094,5.1094,865.893672,5.1094
67055.95,2.5559,0,3.840942,161.432,2,0.051118,5.1118,865.8625205,5.1118
67048.66625,2.5572,0,3.841846,161.442,2,0.051144,5.1144,865.7684688,5.1144
67046.25125,2.5584,0,3.842955,161.452,2,0.051168,5.1168,865.737285,5.1168
67050.12,2.5592,0,3.843736,161.462,2,0.051184,5.1184,865.7872404,5.1184
67049.74875,2.5601,0,3.844927,161.472,2,0.051202,5.1202,865.7824466,5.1202
67047.54375,2.5609,0,3.845831,161.482,2,0.051218,5.1218,865.7539745,5.1218
67042.3675,2.5618,0,3.84694,161.492,2,0.051236,5.1236,865.687136,5.1236
67036.83,2.5626,0,3.847803,161.502,2,0.051252,5.1252,865.6156328,5.1252
67037.3625,2.5635,0,3.849118,161.512,2,0.05127,5.127,865.6225087,5.127
67036.8475,2.5644,0,3.849816,161.522,2,0.051288,5.1288,865.6158588,5.1288
67032.59625,2.5657,-0.001,3.850966,161.532,2,0.051314,5.1314,865.5609643,5.1314
67030.46375,2.5669,0,3.85187,161.542,2,0.051338,5.1338,865.5334283,5.1338
67023.71875,2.5682,0,3.85302,161.552,2,0.051364,5.1364,865.4463333,5.1364
67019.21,2.5694,0,3.853719,161.562,2,0.051388,5.1388,865.3881139,5.1388
67016.51125,2.5702,0,3.854992,161.572,2,0.051404,5.1404,865.3532662,5.1404
67013.04375,2.5711,-0.001,3.855773,161.582,2,0.051422,5.1422,865.3084919,5.1422
67014.6125,2.5719,0,3.856882,161.592,2,0.051438,5.1438,865.3287485,5.1438
67010.87125,2.5728,0,3.857745,161.602,2,0.051456,5.1456,865.2804394,5.1456
67005.4175,2.5741,0,3.858895,161.612,2,0.051482,5.1482,865.2100177,5.1482
67002.68625,2.5754,0,3.859717,161.622,2,0.051508,5.1508,865.1747503,5.1508
67003.04125,2.5767,0,3.860908,161.632,2,0.051534,5.1534,865.1793343,5.1534
67003.12375,2.5778,0,3.86173,161.642,2,0.051556,5.1556,865.1803995,5.1556
67003.8625,2.5787,0,3.862962,161.652,2,0.051574,5.1574,865.1899387,5.1574
67000.6025,2.5795,0,3.863743,161.662,2,0.05159,5.159,865.1478438,5.159
66998.635,2.5804,0,3.864934,161.672,2,0.051608,5.1608,865.1224384,5.1608
66995.795,2.5812,0,3.865714,161.682,2,0.051624,5.1624,865.0857668,5.1624
66993.99,2.5821,0,3.866947,161.692,2,0.051642,5.1642,865.0624597,5.1642
66996.75875,2.5829,0,3.867769,161.702,2,0.051658,5.1658,865.0982112,5.1658
66996.2025,2.5838,0,3.869042,161.712,2,0.051676,5.1676,865.0910286,5.1676
66992.42125,2.5851,0,3.869864,161.722,2,0.051702,5.1702,865.0422031,5.1702
66987.05,2.5864,-0.001,3.871055,161.732,2,0.051728,5.1728,864.9728466,5.1728
66985.91375,2.5877,-0.001,3.871836,161.742,2,0.051754,5.1754,864.9581748,5.1754
66984.36875,2.5889,-0.001,3.872986,161.752,2,0.051778,5.1778,864.9382249,5.1778
66982.56,2.5901,-0.001,3.873807,161.762,2,0.051802,5.1802,864.9148693,5.1802
66978.01875,2.591,0,3.874958,161.772,2,0.05182,5.182,864.8562303,5.182
66971.63875,2.5918,0,3.875738,161.782,2,0.051836,5.1836,864.7738483,5.1836
66966.72,2.5926,0,3.87693,161.792,2,0.051852,5.1852,864.7103347,5.1852
66966.07,2.5936,0,3.877751,161.802,2,0.051872,5.1872,864.7019416,5.1872
66962.62,2.5948,0,3.878902,161.812,2,0.051896,5.1896,864.6573933,5.1896
66961.2175,2.5961,0,3.879723,161.822,2,0.051922,5.1922,864.6392835,5.1922
66960.62375,2.5974,-0.001,3.880915,161.832,2,0.051948,5.1948,864.6316167,5.1948
66958.22875,2.5986,-0.001,3.881736,161.842,2,0.051972,5.1972,864.6006911,5.1972
66956.82875,2.5994,0,3.882969,161.852,2,0.051988,5.1988,864.5826136,5.1988
66955.61375,2.6003,0,3.88379,161.862,2,0.052006,5.2006,864.5669249,5.2006
66951.1775,2.6011,0,3.884982,161.872,2,0.052022,5.2022,864.5096416,5.2022
66950.16125,2.602,0,3.885803,161.882,2,0.05204,5.204,864.4965192,5.204
66951.325,2.6028,0,3.886995,161.892,2,0.052056,5.2056,864.5115462,5.2056
66949.20625,2.6036,0,3.887816,161.902,2,0.052072,5.2072,864.4841878,5.2072
66943.49375,2.6045,0,3.889049,161.912,2,0.05209,5.209,864.4104249,5.209
66939.70625,2.6054,0,3.88987,161.922,2,0.052108,5.2108,864.3615187,5.2108
66941.08125,2.6067,0,3.891062,161.932,2,0.052134,5.2134,864.3792734,5.2134
66939.85375,2.608,0,3.891883,161.942,2,0.05216,5.216,864.3634233,5.216
66933.15,2.6091,0,3.892992,161.952,2,0.052182,5.2182,864.2768608,5.2182
66926.09375,2.61,0,3.893773,161.962,2,0.0522,5.22,864.1857467,5.22
66921.8225,2.6108,0,3.894964,161.972,2,0.052216,5.2216,864.130594,5.2216
66920.23875,2.6117,0,3.895745,161.982,2,0.052234,5.2234,864.1101438,5.2234
66917.3375,2.6125,0,3.896936,161.992,2,0.05225,5.225,864.0726813,5.225
66915.17125,2.6134,0,3.897717,162.002,2,0.052268,5.2268,864.0447095,5.2268
66911.80875,2.6143,0,3.898908,162.012,2,0.052286,5.2286,864.0012911,5.2286
66903.74625,2.6156,0,3.899689,162.022,2,0.052312,5.2312,863.8971838,5.2312
66902.9925,2.6168,0,3.90088,162.032,2,0.052336,5.2336,863.8874509,5.2336
66903.1925,2.618,0,3.901661,162.042,2,0.05236,5.236,863.8900335,5.236
66900.14625,2.6189,0,3.902893,162.052,2,0.052378,5.2378,863.8506986,5.2378
66902.97625,2.6197,0,3.903715,162.062,2,0.052394,5.2394,863.8872411,5.2394
66905.5925,2.6206,0,3.904947,162.072,2,0.052412,5.2412,863.9210235,5.2412
66902.39375,2.6214,0,3.905728,162.082,2,0.052428,5.2428,863.8797196,5.2428
66896.34,2.6223,0,3.90696,162.092,2,0.052446,5.2446,863.8015503,5.2446
66893.6975,2.6231,0,3.907741,162.102,2,0.052462,5.2462,863.7674289,5.2462
66890.1725,2.6239,0,3.908973,162.112,2,0.052478,5.2478,863.7219122,5.2478
66888.21875,2.6248,0,3.909754,162.122,2,0.052496,5.2496,863.6966843,5.2496
66887.42125,2.6257,0,3.910986,162.132,2,0.052514,5.2514,863.6863866,5.2514
66886.59125,2.627,0,3.911808,162.142,2,0.05254,5.254,863.6756692,5.254
66881.63875,2.6283,0,3.912999,162.152,2,0.052566,5.2566,863.6117198,5.2566
66877.89,2.6294,0,3.91378,162.162,2,0.052588,5.2588,863.563314,5.2588
66879.09125,2.6303,0,3.914971,162.172,2,0.052606,5.2606,863.5788251,5.2606
66875.93875,2.6311,0,3.915752,162.182,2,0.052622,5.2622,863.5381184,5.2622
66867.17125,2.632,0,3.916943,162.192,2,0.05264,5.264,863.4249077,5.264
66864.395,2.6328,0,3.917765,162.202,2,0.052656,5.2656,863.3890593,5.2656
66863.025,2.6337,0,3.918956,162.212,2,0.052674,5.2674,863.3713691,5.2674
66861.21375,2.6346,0,3.919736,162.222,2,0.052692,5.2692,863.3479812,5.2692
66857.27625,2.6359,0,3.920928,162.232,2,0.052718,5.2718,863.2971381,5.2718
66854.3675,2.6371,0,3.921749,162.242,2,0.052742,5.2742,863.2595788,5.2742
66856.81125,2.6383,0,3.922941,162.252,2,0.052766,5.2766,863.2911338,5.2766
66856.12875,2.6392,-0.001,3.923762,162.262,2,0.052784,5.2784,863.282321,5.2784
66855.56375,2.64,-0.001,3.924995,162.272,2,0.0528,5.28,863.2750254,5.28
66853.495,2.6409,-0.001,3.925816,162.282,2,0.052818,5.2818,863.2483126,5.2818
66846.8875,2.6417,-0.001,3.927008,162.292,2,0.052834,5.2834,863.162993,5.2834
66845.285,2.6426,0,3.927788,162.302,2,0.052852,5.2852,863.1423006,5.2852
66844.8875,2.6434,0,3.92898,162.312,2,0.052868,5.2868,863.1371679,5.2868
66843.635,2.6443,0,3.929801,162.322,2,0.052886,5.2886,863.120995,5.2886
66839.61125,2.6451,0,3.930993,162.332,2,0.052902,5.2902,863.0690381,5.2902
66836.235,2.646,0,3.931814,162.342,2,0.05292,5.292,863.0254422,5.292
66837.64875,2.6473,0,3.933047,162.352,2,0.052946,5.2946,863.0436973,5.2946
66833.19875,2.6486,0,3.933827,162.362,2,0.052972,5.2972,862.9862365,5.2972
66828.58375,2.6498,0,3.935019,162.372,2,0.052996,5.2996,862.9266451,5.2996
66821.59125,2.6506,0,3.935799,162.382,2,0.053012,5.3012,862.8363542,5.3012
66817.1175,2.6514,0,3.936991,162.392,2,0.053028,5.3028,862.7785867,5.3028
66815.94,2.6523,0,3.937771,162.402,2,0.053046,5.3046,862.7633822,5.3046
66813.785,2.6531,0,3.938962,162.412,2,0.053062,5.3062,862.7355557,5.3062
66812.0375,2.654,0,3.939743,162.422,2,0.05308,5.308,862.712991,5.308
66803.04625,2.6549,0,3.940893,162.432,2,0.053098,5.3098,862.5968912,5.3098
66798.27125,2.6562,0,3.941674,162.442,2,0.053124,5.3124,862.5352338,5.3124
66799.06375,2.6575,0,3.942865,162.452,2,0.05315,5.315,862.545467,5.315
66799.0675,2.6586,0,3.943687,162.462,2,0.053172,5.3172,862.5455154,5.3172
66800.82625,2.6595,0,3.944878,162.472,2,0.05319,5.319,862.5682253,5.319
66797.785,2.6603,0,3.9457,162.482,2,0.053206,5.3206,862.5289551,5.3206
66797.995,2.6612,0,3.946932,162.492,2,0.053224,5.3224,862.5316667,5.3224
66795.405,2.662,0,3.947754,162.502,2,0.05324,5.324,862.4982232,5.324
66789.16875,2.6629,0,3.948945,162.512,2,0.053258,5.3258,862.4176974,5.3258
66787.75875,2.6637,0,3.949726,162.522,2,0.053274,5.3274,862.3994907,5.3274
66786.8725,2.6646,0,3.950917,162.532,2,0.053292,5.3292,862.388047,5.3292
66783.44,2.6654,0,3.95178,162.542,2,0.053308,5.3308,862.3437247,5.3308
66783.65,2.6663,0,3.952971,162.552,2,0.053326,5.3326,862.3464364,5.3326
66782.8225,2.6676,0,3.953793,162.562,2,0.053352,5.3352,862.3357512,5.3352
66778.71125,2.6689,-0.001,3.955025,162.572,2,0.053378,5.3378,862.2826646,5.3378
66774.89625,2.6701,-0.001,3.955806,162.582,2,0.053402,5.3402,862.2334032,5.3402
66771.755,2.6709,-0.001,3.956997,162.592,2,0.053418,5.3418,862.1928417,5.3418
66769.45625,2.6717,-0.001,3.957778,162.602,2,0.053434,5.3434,862.163159,5.3434
66767.28125,2.6726,-0.001,3.958969,162.612,2,0.053452,5.3452,862.1350742,5.3452
66764.7675,2.6734,-0.001,3.95975,162.622,2,0.053468,5.3468,862.1026153,5.3468
66761.3525,2.6743,-0.001,3.960941,162.632,2,0.053486,5.3486,862.058519,5.3486
66757.4925,2.6751,-0.001,3.961722,162.642,2,0.053502,5.3502,862.0086766,5.3502
66753.0775,2.6761,-0.001,3.962913,162.652,2,0.053522,5.3522,861.9516678,5.3522
66753.04125,2.6773,-0.001,3.963735,162.662,2,0.053546,5.3546,861.9511997,5.3546
66751.02875,2.6785,-0.001,3.964926,162.672,2,0.05357,5.357,861.9252132,5.357
66744.84375,2.6794,-0.001,3.965748,162.682,2,0.053588,5.3588,861.8453492,5.3588
66745.99125,2.6802,-0.001,3.96698,162.692,2,0.053604,5.3604,861.8601663,5.3604
66745.6625,2.6811,0,3.967802,162.702,2,0.053622,5.3622,861.8559213,5.3622
66740.41,2.6819,0,3.968993,162.712,2,0.053638,5.3638,861.7880982,5.3638
66735.8625,2.6827,0,3.969774,162.722,2,0.053654,5.3654,861.7293784,5.3654
66734.56625,2.6836,0,3.971006,162.732,2,0.053672,5.3672,861.7126406,5.3672
66732.29875,2.6844,0,3.971787,162.742,2,0.053688,5.3688,861.6833614,5.3688
66731.3675,2.6853,0,3.973019,162.752,2,0.053706,5.3706,861.6713366,5.3706
66727.69,2.6862,0,3.973841,162.762,2,0.053724,5.3724,861.6238507,5.3724
66726.6675,2.6875,0,3.975032,162.772,2,0.05375,5.375,861.6106476,5.375
66723.1775,2.6888,0,3.975812,162.782,2,0.053776,5.3776,861.5655829,5.3776
66717.2975,2.6899,0,3.977004,162.792,2,0.053798,5.3798,861.4896572,5.3798
66713.2075,2.6908,0,3.977784,162.802,2,0.053816,5.3816,861.4368449,5.3816
66709.84625,2.6916,0,3.978935,162.812,2,0.053832,5.3832,861.3934426,5.3832
66712.12625,2.6925,0,3.979756,162.822,2,0.05385,5.385,861.4228832,5.385
66706.64,2.6933,0,3.980948,162.832,2,0.053866,5.3866,861.3520418,5.3866
66705.555,2.6943,0,3.981728,162.842,2,0.053886,5.3886,861.3380317,5.3886
66701.04625,2.6955,0.001,3.98292,162.852,2,0.05391,5.391,861.2798123,5.391
66697.16875,2.6968,0.001,3.9837,162.862,2,0.053936,5.3936,861.2297439,5.3936
66696.87625,2.6981,0.001,3.984891,162.872,2,0.053962,5.3962,861.225967,5.3962
66694.03625,2.6993,0.001,3.985672,162.882,2,0.053986,5.3986,861.1892954,5.3986
66690.85625,2.7005,0.001,3.986904,162.892,2,0.05401,5.401,861.1482335,5.401
66691.4125,2.7014,0.001,3.987685,162.902,2,0.054028,5.4028,861.1554161,5.4028
66686.89875,2.7022,0.001,3.988917,162.912,2,0.054044,5.4044,861.0971321,5.4044
66684.7025,2.7031,0.001,3.989739,162.922,2,0.054062,5.4062,861.068773,5.4062
66684.205,2.7039,0.001,3.99093,162.932,2,0.054078,5.4078,861.062349,5.4078
66681.50875,2.7048,0.001,3.991711,162.942,2,0.054096,5.4096,861.0275336,5.4096
66676.03,2.7061,0.001,3.992943,162.952,2,0.054122,5.4122,860.956789,5.4122
66674.16625,2.7074,0.001,3.993765,162.962,2,0.054148,5.4148,860.9327232,5.4148
66678.77125,2.7086,0,3.994956,162.972,2,0.054172,5.4172,860.9921855,5.4172
66674.31,2.7099,0,3.995778,162.982,2,0.054198,5.4198,860.9345794,5.4198
66669.84625,2.7112,0,3.996969,162.992,2,0.054224,5.4224,860.8769411,5.4224
66669.72375,2.7124,0,3.997791,163.002,2,0.054248,5.4248,860.8753593,5.4248
66668.5775,2.7132,0,3.998982,163.012,2,0.054264,5.4264,860.8605583,5.4264
66662.80375,2.7141,0,3.999804,163.022,2,0.054282,5.4282,860.7860045,5.4282
66658.01875,2.715,0,4.000995,163.032,2,0.0543,5.43,860.724218,5.43
66655.035,2.7163,0,4.001776,163.042,2,0.054326,5.4326,860.6856902,5.4326
66653.2825,2.7175,0,4.002967,163.052,2,0.05435,5.435,860.663061,5.435
66646.3625,2.7188,0,4.003748,163.062,2,0.054376,5.4376,860.5737063,5.4376
66642.35,2.7201,0,4.004939,163.072,2,0.054402,5.4402,860.5218947,5.4402
66641.11375,2.7212,0,4.00572,163.082,2,0.054424,5.4424,860.5059316,5.4424
66640.12,2.7221,0,4.006952,163.092,2,0.054442,5.4442,860.4930997,5.4442
66638.7575,2.7229,0,4.007733,163.102,2,0.054458,5.4458,860.4755064,5.4458
66638.70375,2.7238,0,4.008965,163.112,2,0.054476,5.4476,860.4748124,5.4476
66636.94125,2.7246,0,4.009787,163.122,2,0.054492,5.4492,860.452054,5.4492
66635.1375,2.7256,0,4.010978,163.132,2,0.054512,5.4512,860.428763,5.4512
66630.33,2.7268,-0.001,4.011759,163.142,2,0.054536,5.4536,860.366686,5.4536
66626.02625,2.7281,-0.001,4.01295,163.152,2,0.054562,5.4562,860.3111136,5.4562
66621.0025,2.7294,-0.001,4.013772,163.162,2,0.054588,5.4588,860.2462443,5.4588
66621.71375,2.7306,0,4.015004,163.172,2,0.054612,5.4612,860.2554283,5.4612
66622.3175,2.7318,0,4.015826,163.182,2,0.054636,5.4636,860.2632243,5.4636
66621.18625,2.7327,0,4.017058,163.192,2,0.054654,5.4654,860.248617,5.4654
66615.99875,2.7335,0,4.017839,163.202,2,0.05467,5.467,860.1816332,5.467
66609.96875,2.7344,0,4.01903,163.212,2,0.054688,5.4688,860.1037706,5.4688
66606.325,2.7353,0,4.019811,163.222,2,0.054706,5.4706,860.0567205,5.4706
66604.45625,2.7366,0,4.021002,163.232,2,0.054732,5.4732,860.0325902,5.4732
66601.7575,2.7378,0,4.021783,163.242,2,0.054756,5.4756,859.9977425,5.4756
66597.73125,2.7391,0,4.022974,163.252,2,0.054782,5.4782,859.9457534,5.4782
66595.40625,2.7404,0,4.023754,163.262,2,0.054808,5.4808,859.9157317,5.4808
66589.14375,2.7415,0,4.024946,163.272,2,0.05483,5.483,859.834867,5.483
66589.2225,2.7424,0,4.025685,163.282,2,0.054848,5.4848,859.8358838,5.4848
66585.94125,2.7432,0,4.026877,163.292,2,0.054864,5.4864,859.7935146,5.4864
66580.06125,2.7441,0,4.027657,163.302,2,0.054882,5.4882,859.7175888,5.4882
66576.42125,2.7449,0,4.028849,163.312,2,0.054898,5.4898,859.6705872,5.4898
66576.035,2.7458,0,4.02967,163.322,2,0.054916,5.4916,859.6655997,5.4916
66577.7275,2.7467,0,4.030903,163.332,2,0.054934,5.4934,859.6874542,5.4934
66577.75875,2.748,0,4.031724,163.342,2,0.05496,5.496,859.6878577,5.496
66569.3625,2.7492,0.001,4.032916,163.352,2,0.054984,5.4984,859.5794408,5.4984
66563.675,2.7505,0.001,4.033696,163.362,2,0.05501,5.501,859.5060007,5.501
66565.21125,2.7517,0.001,4.034929,163.372,2,0.055034,5.5034,859.5258376,5.5034
66568.14375,2.7525,0.001,4.03575,163.382,2,0.05505,5.505,859.5637037,5.505
66568.9575,2.7534,0.001,4.036983,163.392,2,0.055068,5.5068,859.5742112,5.5068
66563.6475,2.7542,0.001,4.037845,163.402,2,0.055084,5.5084,859.5056457,5.5084
66564.06875,2.7551,0.001,4.039037,163.412,2,0.055102,5.5102,859.5110851,5.5102
66556.59625,2.756,0.001,4.039817,163.422,2,0.05512,5.512,859.4145961,5.512
66554.10875,2.7573,0.001,4.041009,163.432,2,0.055146,5.5146,859.3824762,5.5146
66548.425,2.7586,0.001,4.041789,163.442,2,0.055172,5.5172,859.3090845,5.5172
66546.97875,2.7598,0.001,4.04298,163.452,2,0.055196,5.5196,859.2904098,5.5196
66541.38,2.761,0,4.043761,163.462,2,0.05522,5.522,859.2181157,5.522
66539.1725,2.7619,0,4.044952,163.472,2,0.055238,5.5238,859.1896113,5.5238
66535.22,2.7627,0,4.045733,163.482,2,0.055254,5.5254,859.1385745,5.5254
66532.4025,2.7635,0,4.046924,163.492,2,0.05527,5.527,859.1021934,5.527
66528.27625,2.7644,0,4.047705,163.502,2,0.055288,5.5288,859.048913,5.5288
66527.90375,2.7652,0,4.048937,163.512,2,0.055304,5.5304,859.0441031,5.5304
66527.03,2.7661,0,4.049718,163.522,2,0.055322,5.5322,859.0328208,5.5322
66529.9975,2.767,0,4.05095,163.532,2,0.05534,5.534,859.0711387,5.534
66524.85375,2.7683,0,4.051772,163.542,2,0.055366,5.5366,859.0047199,5.5366
66521.2025,2.7696,0,4.053004,163.552,2,0.055392,5.5392,858.957573,5.5392
66519.83125,2.7708,0,4.053785,163.562,2,0.055416,5.5416,858.9398666,5.5416
66515.5675,2.772,0,4.055017,163.572,2,0.05544,5.544,858.8848108,5.544
66512.28375,2.7728,0,4.055798,163.582,2,0.055456,5.5456,858.8424093,5.5456
66513.47125,2.7737,0,4.05703,163.592,2,0.055474,5.5474,858.8577429,5.5474
66512.51625,2.7745,0,4.057852,163.602,2,0.05549,5.549,858.8454114,5.549
66508.87375,2.7754,0,4.059043,163.612,2,0.055508,5.5508,858.7983775,5.5508
66505.20375,2.7763,-0.001,4.059865,163.622,2,0.055526,5.5526,858.7509885,5.5526
66501.5625,2.7776,-0.001,4.061015,163.632,2,0.055552,5.5552,858.7039707,5.5552
66493.84,2.7789,-0.001,4.061796,163.642,2,0.055578,5.5578,858.6042536,5.5578
66490.03875,2.7801,-0.001,4.062946,163.652,2,0.055602,5.5602,858.5551698,5.5602
66485.64875,2.7813,0,4.063768,163.662,2,0.055626,5.5626,858.4984838,5.5626
66485.28625,2.7822,0,4.064918,163.672,2,0.055644,5.5644,858.493803,5.5644
66482.68,2.783,0,4.06574,163.682,2,0.05566,5.566,858.4601497,5.566
66479.00375,2.7838,0,4.066931,163.692,2,0.055676,5.5676,858.41268,5.5676
66474.24625,2.7847,0,4.06767,163.702,2,0.055694,5.5694,858.3512486,5.5694
66474.155,2.7855,0,4.068862,163.712,2,0.05571,5.571,858.3500703,5.571
66471.21,2.7864,0,4.069683,163.722,2,0.055728,5.5728,858.3120429,5.5728
66468.4325,2.7872,0,4.070875,163.732,2,0.055744,5.5744,858.2761783,5.5744
66466.24625,2.7882,0,4.071696,163.742,2,0.055764,5.5764,858.2479483,5.5764
66468.86125,2.7894,0,4.072929,163.752,2,0.055788,5.5788,858.2817146,5.5788
66467.11375,2.7907,0,4.07375,163.762,2,0.055814,5.5814,858.2591499,5.5814
66462.255,2.7919,0,4.074942,163.772,2,0.055838,5.5838,858.1964111,5.5838
66458.905,2.7927,0,4.075763,163.782,2,0.055854,5.5854,858.1531541,5.5854
66457.06,2.7936,0,4.076955,163.792,2,0.055872,5.5872,858.1293305,5.5872
66455.51375,2.7944,0,4.077776,163.802,2,0.055888,5.5888,858.1093645,5.5888
66452.20875,2.7953,0,4.078968,163.812,2,0.055906,5.5906,858.0666885,5.5906
66446.23625,2.7961,0,4.079789,163.822,2,0.055922,5.5922,857.9895684,5.5922
66444.77375,2.797,0,4.080981,163.832,2,0.05594,5.594,857.9706838,5.594
66440.8975,2.7983,0,4.081802,163.842,2,0.055966,5.5966,857.9206316,5.5966
66439.1175,2.7996,0,4.082994,163.852,2,0.055992,5.5992,857.8976473,5.5992
66437.00375,2.8008,0,4.083774,163.862,2,0.056016,5.6016,857.8703534,5.6016
66434.0825,2.8016,0,4.084966,163.872,2,0.056032,5.6032,857.8326326,5.6032
66430.25375,2.8025,0,4.085746,163.882,2,0.05605,5.605,857.7831937,5.605
66425.065,2.8033,0,4.086938,163.892,2,0.056066,5.6066,857.7161938,5.6066
66422.1875,2.8042,0,4.087759,163.902,2,0.056084,5.6084,857.679038,5.6084
66420.6775,2.805,0,4.088909,163.912,2,0.0561,5.61,857.6595401,5.61
66417.1425,2.8058,0,4.089731,163.922,2,0.056116,5.6116,857.6138942,5.6116
66415.6775,2.8067,0,4.090922,163.932,2,0.056134,5.6134,857.5949774,5.6134
